household_id,居住都道府県,居住市区町村,生活保護,児童手当,児童育成手当,児童扶養手当_最小
2323,神奈川県,横浜市,185896.16,0.0,0.0,0.0
2324,神奈川県,横浜市,182126.5,0.0,0.0,0.0
2325,神奈川県,横浜市,178356.83,0.0,0.0,0.0
2326,神奈川県,横浜市,185896.16,0.0,0.0,0.0
2327,神奈川県,横浜市,178356.83,0.0,0.0,0.0
2328,神奈川県,横浜市,178356.83,0.0,0.0,0.0
2329,神奈川県,横浜市,178356.83,0.0,0.0,0.0
2330,神奈川県,横浜市,178356.83,0.0,0.0,0.0
2331,神奈川県,横浜市,185896.16,0.0,0.0,0.0
2332,神奈川県,横浜市,182126.5,0.0,0.0,0.0
2333,神奈川県,横浜市,185896.16,0.0,0.0,0.0
2334,神奈川県,横浜市,182126.5,0.0,0.0,0.0
2335,神奈川県,横浜市,185896.16,0.0,0.0,0.0
2336,神奈川県,横浜市,185896.16,0.0,0.0,0.0
2337,神奈川県,横浜市,182126.5,0.0,0.0,0.0
2338,神奈川県,横浜市,178356.83,0.0,0.0,0.0
2339,神奈川県,横浜市,182126.5,0.0,0.0,0.0
2340,神奈川県,横浜市,182126.5,0.0,0.0,0.0
2341,神奈川県,横浜市,178356.83,0.0,0.0,0.0
2342,神奈川県,横浜市,182126.5,0.0,0.0,0.0
2343,神奈川県,横浜市,182126.5,0.0,0.0,0.0
2344,神奈川県,横浜市,182126.5,0.0,0.0,0.0
2345,神奈川県,横浜市,178356.83,0.0,0.0,0.0
2346,神奈川県,横浜市,182126.5,0.0,0.0,0.0
2347,神奈川県,横浜市,178356.83,0.0,0.0,0.0
2348,神奈川県,横浜市,185896.16,0.0,0.0,0.0
2349,神奈川県,横浜市,182126.5,0.0,0.0,0.0
2350,神奈川県,横浜市,182126.5,0.0,0.0,0.0
2351,神奈川県,横浜市,178356.83,0.0,0.0,0.0
2352,神奈川県,横浜市,182126.5,0.0,0.0,0.0
2353,神奈川県,横浜市,182126.5,0.0,0.0,0.0
2354,神奈川県,横浜市,178356.83,0.0,0.0,0.0
2355,神奈川県,横浜市,185896.16,0.0,0.0,0.0
2356,神奈川県,横浜市,178356.83,0.0,0.0,0.0
2357,神奈川県,横浜市,182126.5,0.0,0.0,0.0
2358,神奈川県,横浜市,182126.5,0.0,0.0,0.0
2359,神奈川県,横浜市,182126.5,0.0,0.0,0.0
2360,神奈川県,横浜市,182126.5,0.0,0.0,0.0
2361,神奈川県,横浜市,182126.5,0.0,0.0,0.0
2362,神奈川県,横浜市,185896.16,0.0,0.0,0.0
2363,神奈川県,横浜市,178356.83,0.0,0.0,0.0
2364,神奈川県,横浜市,178356.83,0.0,0.0,0.0
2365,神奈川県,横浜市,182126.5,0.0,0.0,0.0
2366,神奈川県,横浜市,178356.83,0.0,0.0,0.0
2367,神奈川県,横浜市,182126.5,0.0,0.0,0.0
2368,神奈川県,横浜市,185896.16,0.0,0.0,0.0
2369,神奈川県,横浜市,182126.5,0.0,0.0,0.0
2370,神奈川県,横浜市,182126.5,0.0,0.0,0.0
2371,神奈川県,横浜市,182126.5,0.0,0.0,0.0
2372,神奈川県,横浜市,182126.5,0.0,0.0,0.0
2373,神奈川県,横浜市,182126.5,0.0,0.0,0.0
2374,神奈川県,横浜市,182126.5,0.0,0.0,0.0
2375,神奈川県,横浜市,178356.83,0.0,0.0,0.0
2376,神奈川県,横浜市,182126.5,0.0,0.0,0.0
2377,神奈川県,横浜市,182126.5,0.0,0.0,0.0
2378,神奈川県,横浜市,182126.5,0.0,0.0,0.0
2379,神奈川県,横浜市,178356.83,0.0,0.0,0.0
2380,神奈川県,横浜市,178356.83,0.0,0.0,0.0
2381,神奈川県,横浜市,178356.83,0.0,0.0,0.0
2382,神奈川県,横浜市,182126.5,0.0,0.0,0.0
2383,神奈川県,横浜市,182126.5,0.0,0.0,0.0
2384,神奈川県,横浜市,178356.83,0.0,0.0,0.0
2385,神奈川県,横浜市,182126.5,0.0,0.0,0.0
2386,神奈川県,横浜市,185896.16,0.0,0.0,0.0
2387,神奈川県,横浜市,185896.16,0.0,0.0,0.0
2388,神奈川県,横浜市,185896.16,0.0,0.0,0.0
2389,神奈川県,横浜市,182126.5,0.0,0.0,0.0
2390,神奈川県,横浜市,182126.5,0.0,0.0,0.0
2391,神奈川県,横浜市,182126.5,0.0,0.0,0.0
2392,神奈川県,横浜市,178356.83,0.0,0.0,0.0
2393,神奈川県,横浜市,182126.5,0.0,0.0,0.0
2394,神奈川県,横浜市,185896.16,0.0,0.0,0.0
2395,神奈川県,横浜市,182126.5,0.0,0.0,0.0
2396,神奈川県,横浜市,182126.5,0.0,0.0,0.0
2397,神奈川県,横浜市,182126.5,0.0,0.0,0.0
2398,神奈川県,横浜市,178356.83,0.0,0.0,0.0
2399,神奈川県,横浜市,178356.83,0.0,0.0,0.0
2400,神奈川県,横浜市,178356.83,0.0,0.0,0.0
2401,神奈川県,横浜市,182126.5,0.0,0.0,0.0
2402,神奈川県,横浜市,182126.5,0.0,0.0,0.0
2403,神奈川県,横浜市,182126.5,0.0,0.0,0.0
2404,神奈川県,横浜市,182126.5,0.0,0.0,0.0
2405,神奈川県,横浜市,182126.5,0.0,0.0,0.0
2406,神奈川県,横浜市,182126.5,0.0,0.0,0.0
2407,神奈川県,横浜市,178356.83,0.0,0.0,0.0
2408,神奈川県,横浜市,178356.83,0.0,0.0,0.0
2409,神奈川県,横浜市,178356.83,0.0,0.0,0.0
2410,神奈川県,横浜市,178356.83,0.0,0.0,0.0
2411,神奈川県,横浜市,185896.16,0.0,0.0,0.0
2412,神奈川県,横浜市,185896.16,0.0,0.0,0.0
2413,神奈川県,横浜市,182126.5,0.0,0.0,0.0
2414,神奈川県,横浜市,178356.83,0.0,0.0,0.0
2415,神奈川県,横浜市,182126.5,0.0,0.0,0.0
2416,神奈川県,横浜市,182126.5,0.0,0.0,0.0
2417,神奈川県,横浜市,182126.5,0.0,0.0,0.0
2418,神奈川県,横浜市,178356.83,0.0,0.0,0.0
2419,神奈川県,横浜市,178356.83,0.0,0.0,0.0
2420,神奈川県,横浜市,185896.16,0.0,0.0,0.0
2421,神奈川県,横浜市,185896.16,0.0,0.0,0.0
2422,神奈川県,横浜市,182126.5,0.0,0.0,0.0
2423,神奈川県,横浜市,182126.5,0.0,0.0,0.0
2424,神奈川県,横浜市,182126.5,0.0,0.0,0.0
2425,神奈川県,横浜市,182126.5,0.0,0.0,0.0
2426,神奈川県,横浜市,182126.5,0.0,0.0,0.0
2427,神奈川県,横浜市,178356.83,0.0,0.0,0.0
2428,神奈川県,横浜市,178356.83,0.0,0.0,0.0
2429,神奈川県,横浜市,185896.16,0.0,0.0,0.0
2430,神奈川県,横浜市,182126.5,0.0,0.0,0.0
2431,神奈川県,横浜市,182126.5,0.0,0.0,0.0
2432,神奈川県,横浜市,178356.83,0.0,0.0,0.0
2433,神奈川県,横浜市,178356.83,0.0,0.0,0.0
2434,神奈川県,横浜市,182126.5,0.0,0.0,0.0
2435,神奈川県,横浜市,185896.16,0.0,0.0,0.0
2436,神奈川県,横浜市,182126.5,0.0,0.0,0.0
2437,神奈川県,横浜市,178356.83,0.0,0.0,0.0
2438,神奈川県,横浜市,178356.83,0.0,0.0,0.0
2439,神奈川県,横浜市,185896.16,0.0,0.0,0.0
2440,神奈川県,横浜市,182126.5,0.0,0.0,0.0
2441,神奈川県,横浜市,178356.83,0.0,0.0,0.0
2442,神奈川県,横浜市,182126.5,0.0,0.0,0.0
2443,神奈川県,横浜市,182126.5,0.0,0.0,0.0
2444,神奈川県,横浜市,185896.16,0.0,0.0,0.0
2445,神奈川県,横浜市,185896.16,0.0,0.0,0.0
2446,神奈川県,横浜市,178356.83,0.0,0.0,0.0
2447,神奈川県,横浜市,182126.5,0.0,0.0,0.0
2448,神奈川県,横浜市,182126.5,0.0,0.0,0.0
2449,神奈川県,横浜市,182126.5,0.0,0.0,0.0
2450,神奈川県,横浜市,178356.83,0.0,0.0,0.0
2451,神奈川県,横浜市,182126.5,0.0,0.0,0.0
2452,神奈川県,横浜市,182126.5,0.0,0.0,0.0
2453,神奈川県,横浜市,182126.5,0.0,0.0,0.0
2454,神奈川県,横浜市,178356.83,0.0,0.0,0.0
2455,神奈川県,横浜市,178356.83,0.0,0.0,0.0
2456,神奈川県,横浜市,185896.16,0.0,0.0,0.0
2457,神奈川県,横浜市,182126.5,0.0,0.0,0.0
2458,神奈川県,横浜市,178356.83,0.0,0.0,0.0
2459,神奈川県,横浜市,178356.83,0.0,0.0,0.0
2460,神奈川県,横浜市,178356.83,0.0,0.0,0.0
2461,神奈川県,横浜市,182126.5,0.0,0.0,0.0
2462,神奈川県,横浜市,185896.16,0.0,0.0,0.0
2463,神奈川県,横浜市,178356.83,0.0,0.0,0.0
2464,神奈川県,横浜市,182126.5,0.0,0.0,0.0
2465,神奈川県,横浜市,182126.5,0.0,0.0,0.0
2466,神奈川県,横浜市,178356.83,0.0,0.0,0.0
2467,神奈川県,横浜市,178356.83,0.0,0.0,0.0
2468,神奈川県,横浜市,178356.83,0.0,0.0,0.0
2469,神奈川県,横浜市,178356.83,0.0,0.0,0.0
2470,神奈川県,横浜市,182126.5,0.0,0.0,0.0
2471,神奈川県,横浜市,178356.83,0.0,0.0,0.0
2472,神奈川県,横浜市,178356.83,0.0,0.0,0.0
2473,神奈川県,横浜市,185896.16,0.0,0.0,0.0
2474,神奈川県,横浜市,178356.83,0.0,0.0,0.0
2475,神奈川県,横浜市,178356.83,0.0,0.0,0.0
2476,神奈川県,横浜市,182126.5,0.0,0.0,0.0
2477,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2478,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2479,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2480,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2481,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2482,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2483,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2484,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2485,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2486,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2487,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2488,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2489,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2490,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2491,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2492,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2493,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2494,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2495,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2496,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2497,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2498,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2499,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2500,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2501,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2502,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2503,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2504,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2505,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2506,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2507,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2508,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2509,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2510,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2511,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2512,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2513,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2514,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2515,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2516,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2517,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2518,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2519,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2520,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2521,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2522,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2523,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2524,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2525,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2526,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2527,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2528,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2529,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2530,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2531,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2532,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2533,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2534,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2535,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2536,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2537,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2538,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2539,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2540,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2541,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2542,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2543,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2544,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2545,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2546,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2547,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2548,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2549,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2550,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2551,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2552,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2553,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2554,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2555,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2556,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2557,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2558,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2559,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2560,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2561,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2562,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2563,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2564,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2565,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2566,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2567,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2568,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2569,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2570,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2571,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2572,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2573,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2574,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2575,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2576,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2577,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2578,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2579,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2580,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2581,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2582,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2583,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2584,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2585,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2586,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2587,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2588,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2589,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2590,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2591,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2592,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2593,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2594,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2595,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2596,神奈川県,横浜市,187682.69,0.0,0.0,0.0
2597,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2598,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2599,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2600,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2601,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2602,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2603,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2604,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2605,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2606,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2607,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2608,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2609,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2610,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2611,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2612,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2613,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2614,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2615,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2616,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2617,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2618,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2619,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2620,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2621,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2622,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2623,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2624,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2625,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2626,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2627,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2628,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2629,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2630,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2631,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2632,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2633,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2634,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2635,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2636,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2637,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2638,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2639,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2640,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2641,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2642,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2643,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2644,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2645,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2646,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2647,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2648,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2649,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2650,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2651,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2652,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2653,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2654,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2655,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2656,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2657,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2658,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2659,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2660,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2661,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2662,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2663,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2664,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2665,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2666,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2667,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2668,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2669,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2670,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2671,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2672,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2673,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2674,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2675,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2676,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2677,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2678,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2679,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2680,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2681,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2682,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2683,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2684,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2685,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2686,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2687,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2688,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2689,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2690,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2691,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2692,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2693,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2694,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2695,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2696,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2697,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2698,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2699,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2700,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2701,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2702,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2703,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2704,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2705,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2706,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2707,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2708,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2709,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2710,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2711,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2712,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2713,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2714,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2715,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2716,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2717,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2718,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2719,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2720,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2721,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2722,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2723,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2724,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2725,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2726,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2727,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2728,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2729,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2730,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2731,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2732,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2733,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2734,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2735,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2736,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2737,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2738,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2739,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2740,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2741,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2742,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2743,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2744,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2745,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2746,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2747,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2748,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2749,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2750,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2751,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2752,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2753,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2754,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2755,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2756,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2757,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2758,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2759,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2760,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2761,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2762,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2763,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2764,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2765,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2766,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2767,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2768,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2769,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2770,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2771,神奈川県,横浜市,189469.23,0.0,0.0,0.0
2772,神奈川県,横浜市,189469.23,0.0,0.0,0.0
